date,mode,count,count_sa,count_ma90,count_sa_ma90
2024-10-28,Long Island Rail Road,253923,220614.4552564812,217547.1222222222,209780.55205031953
2024-10-29,Long Island Rail Road,272526,217443.92357384737,217816.1222222222,209916.66456536783
2024-10-30,Long Island Rail Road,267007,222228.15542563988,218236.96666666667,210087.0482956834
2024-10-31,Long Island Rail Road,257756,214229.8535849351,218707.0,210331.9173257549
2024-11-01,Long Island Rail Road,213535,190827.36171052314,219702.7,210230.42778888365
2024-11-02,Long Island Rail Road,138761,206546.16050607094,220033.83333333334,210310.49078232382
2024-11-03,Long Island Rail Road,132720,222045.2852128971,218904.66666666666,210472.97777114998
2024-11-04,Long Island Rail Road,243884,209250.54072766122,219007.26666666666,210597.22851742836
2024-11-05,Long Island Rail Road,244078,200927.60150224523,219061.2111111111,210605.84618371088
2024-11-06,Long Island Rail Road,256311,203404.06778856477,219352.63333333333,210712.93653944612
2024-11-07,Long Island Rail Road,259228,217464.3454382614,219833.24444444446,210952.62223332652
2024-11-08,Long Island Rail Road,245087,208849.1847002235,221071.73333333334,211054.39417015054
2024-11-09,Long Island Rail Road,133329,211043.5478304554,221208.67777777778,211146.3783137101
2024-11-10,Long Island Rail Road,105256,203957.6756523451,219810.42222222223,211097.21295466973
2024-11-11,Long Island Rail Road,236005,210177.44656169898,219738.7111111111,211207.9614787603
2024-11-12,Long Island Rail Road,264372,216244.8639068292,219985.22222222222,211327.63323255404
2024-11-13,Long Island Rail Road,257349,201719.04489400703,220160.51111111112,211291.0892741075
2024-11-14,Long Island Rail Road,251765,219246.64582612866,220346.4,211429.72912723845
2024-11-15,Long Island Rail Road,247886,211351.40003211453,221590.15555555557,211499.0456203287
2024-11-16,Long Island Rail Road,137240,206808.36074246728,221937.22222222222,211684.67901415945
2024-11-17,Long Island Rail Road,118405,212851.23767086508,220756.65555555557,211688.05924907533
2024-11-18,Long Island Rail Road,246602,211285.24375898385,220715.52222222224,211718.5875892832
2024-11-19,Long Island Rail Road,260621,209894.05265057026,220866.02222222224,211740.7533196686
2024-11-20,Long Island Rail Road,261795,203360.4412761232,221042.5,211693.40183336643
2024-11-21,Long Island Rail Road,247779,211732.13705019408,221176.2888888889,211776.70614907378
2024-11-22,Long Island Rail Road,240803,244262.05298503372,222222.05555555556,212145.30781082544
2024-11-23,Long Island Rail Road,144950,213821.10992486557,222378.33333333334,212253.56874503594
2024-11-24,Long Island Rail Road,115037,207671.7680634692,220943.8777777778,212149.01167984706
2024-11-25,Long Island Rail Road,259180,216328.46866903087,220915.0888888889,212362.84680509192
2024-11-26,Long Island Rail Road,263231,204583.4895145325,220982.16666666666,212413.5074888742
2024-11-27,Long Island Rail Road,284694,269275.67867927434,221235.04444444444,213098.5210556437
2024-11-28,Long Island Rail Road,115895,167109.70460014074,219678.83333333334,212672.09091834066
2024-11-29,Long Island Rail Road,243219,205924.53337671014,220715.82222222222,212631.17666857847
2024-11-30,Long Island Rail Road,148820,224767.54467143794,221030.5,212471.76405340672
2024-12-01,Long Island Rail Road,116806,219535.94473183242,220838.14444444445,213297.44854205335
2024-12-02,Long Island Rail Road,240375,215469.93862533406,220578.27777777778,213104.17630431504
2024-12-03,Long Island Rail Road,266544,214601.8859160371,220521.43333333332,213149.10444837945
2024-12-04,Long Island Rail Road,254632,204191.53216669674,220432.46666666667,213099.9283550534
2024-12-05,Long Island Rail Road,254255,225482.42930824627,220389.45555555556,213181.25068421836
2024-12-06,Long Island Rail Road,242555,206870.90804842557,221559.05555555556,213204.25049140127
2024-12-07,Long Island Rail Road,149946,212627.00540942687,221885.3,213343.9160956868
2024-12-08,Long Island Rail Road,122147,208727.76039690245,220494.75555555554,213149.43125200857
2024-12-09,Long Island Rail Road,243001,210351.8845454575,220272.24444444446,213202.54564593156
2024-12-10,Long Island Rail Road,265077,209833.71241094917,220287.43333333332,213232.94872734754
2024-12-11,Long Island Rail Road,253052,211730.7710359085,220170.9111111111,213214.3554649788
2024-12-12,Long Island Rail Road,269149,225947.43120365936,220328.73333333334,213383.3935675381
2024-12-13,Long Island Rail Road,248254,204512.11139917545,221474.9,213332.92010073861
2024-12-14,Long Island Rail Road,161398,223183.1945081987,221844.05555555556,213509.89768100655
2024-12-15,Long Island Rail Road,120386,209898.55501848168,220352.5888888889,213375.59063020739
2024-12-16,Long Island Rail Road,239706,207414.4034985549,220030.67777777778,213381.8967005432
2024-12-17,Long Island Rail Road,266960,210084.6209388486,219867.74444444446,213269.90680525
2024-12-18,Long Island Rail Road,266741,222105.7554180593,219801.25555555554,213355.6479988238
2024-12-19,Long Island Rail Road,267033,222389.56284892338,219767.56666666668,213402.83237019242
2024-12-20,Long Island Rail Road,247250,212305.20827866832,220735.34444444443,213346.85072331206
2024-12-21,Long Island Rail Road,147327,204845.7927902111,220914.6222222222,213219.4018347773
2024-12-22,Long Island Rail Road,121379,208839.80761326602,219477.7111111111,213082.8377823603
2024-12-23,Long Island Rail Road,253495,221221.74035124533,219288.5,213185.69129965972
2024-12-24,Long Island Rail Road,211807,224017.83586612903,218670.01111111112,213367.7518574567
2024-12-25,Long Island Rail Road,87185,181784.04693434265,216703.83333333334,213102.0086644024
2024-12-26,Long Island Rail Road,240534,217423.05598415638,216506.9,213223.03584474287
2024-12-27,Long Island Rail Road,254609,236657.474642339,217842.46666666667,213530.58883955126
2024-12-28,Long Island Rail Road,139519,205818.4030992309,218086.32222222222,213528.18336130877
2024-12-29,Long Island Rail Road,127153,221419.19970673684,216648.61111111112,213547.7847967502
2024-12-30,Long Island Rail Road,248532,219182.17093831036,216657.44444444444,213669.38086374057
2024-12-31,Long Island Rail Road,223942,221842.1771003434,216269.53333333333,213728.78007678618
2025-01-01,Long Island Rail Road,90318,191937.11120445293,214533.22222222222,213547.3635720145
2025-01-02,Long Island Rail Road,210914,216678.8968592577,214079.7888888889,213573.7154617724
2025-01-03,Long Island Rail Road,203652,191860.02278609178,214757.51111111112,213351.25471157633
2025-01-04,Long Island Rail Road,117004,221310.53065672435,214821.36666666667,213501.01119940288
2025-01-05,Long Island Rail Road,96683,222687.54557658298,213117.14444444445,213581.1131305632
2025-01-06,Long Island Rail Road,229503,224649.18912090274,212601.24444444446,213570.55287596252
2025-01-07,Long Island Rail Road,245930,208869.75642724172,212277.95555555556,213504.22527261957
2025-01-08,Long Island Rail Road,239444,221285.44997439932,211911.46666666667,213550.21818854983
2025-01-09,Long Island Rail Road,229804,210151.6471147782,211604.17777777778,213545.53783795814
2025-01-10,Long Island Rail Road,226639,225749.23937086092,212465.8,213599.3473215508
2025-01-11,Long Island Rail Road,121021,219444.07642388876,212392.48888888888,213495.1018805431
2025-01-12,Long Island Rail Road,98780,214922.1822442385,210817.8111111111,213579.3777177196
2025-01-13,Long Island Rail Road,232624,222985.53504272096,210395.27777777778,213709.3010640091
2025-01-14,Long Island Rail Road,252417,234202.83485312763,210093.15555555557,213897.7888390837
2025-01-15,Long Island Rail Road,237904,222099.42287021427,209648.6888888889,213860.4119581006
2025-01-16,Long Island Rail Road,244145,217976.54772190133,209337.7111111111,213760.9847730415
2025-01-17,Long Island Rail Road,231166,217575.7017122087,210170.53333333333,213732.98590055795
2025-01-18,Long Island Rail Road,122763,219158.41133754814,210118.43333333332,213774.48588854537
2025-01-19,Long Island Rail Road,87352,216958.80522818695,208335.04444444444,213832.11193541743
2025-01-20,Long Island Rail Road,96444,198273.40602757345,206425.6,213636.4450708404
2025-01-21,Long Island Rail Road,240724,202481.3444224022,206244.4111111111,213614.0275621763
2025-01-22,Long Island Rail Road,239508,216552.6564390737,206014.57777777777,213674.42072942527
2025-01-23,Long Island Rail Road,242403,216360.92250032158,205787.77777777778,213657.66975085312
2025-01-24,Long Island Rail Road,234056,215225.87408331555,206798.27777777778,213718.12733253103
2025-01-25,Long Island Rail Road,130818,215410.88661201828,206909.04444444444,213804.13001231954
2025-01-26,Long Island Rail Road,100305,213276.80310953883,205202.17777777778,213722.6005440202
2025-01-27,Long Island Rail Road,239834,226372.8737257334,204838.93333333332,213821.81110126336
2025-01-28,Long Island Rail Road,260461,207329.15913599147,204766.2,213656.26669804504
2025-01-29,Long Island Rail Road,246641,216967.7048124723,204642.7,213686.68726723987
2025-01-30,Long Island Rail Road,243926,215949.3949760574,204980.3777777778,213965.82097019028
2025-01-31,Long Island Rail Road,225159,216566.94966851713,205940.35555555555,214077.16307199528
2025-02-01,Long Island Rail Road,114523,217156.9459954151,205738.16666666666,214022.84819180096
2025-02-02,Long Island Rail Road,132846,217030.2049884878,204504.4111111111,214109.2889058102
2025-02-03,Long Island Rail Road,223504,216397.0507077308,204275.8111111111,214281.17167476003
2025-02-04,Long Island Rail Road,259976,206562.05400634563,204316.53333333333,214316.26041051312
2025-02-05,Long Island Rail Road,248050,215653.79381774119,204192.33333333334,214296.14317028516
2025-02-06,Long Island Rail Road,229479,214059.63091853424,204018.9111111111,214354.03701715523
2025-02-07,Long Island Rail Road,236121,214957.60723131988,205161.04444444444,214397.5265660537
2025-02-08,Long Island Rail Road,113264,211874.3569529591,205250.02222222224,214485.48969161615
2025-02-09,Long Island Rail Road,83513,211194.09964992633,203555.66666666666,214496.7858370409
2025-02-10,Long Island Rail Road,234725,223218.20006696612,203226.25555555554,214574.26734993127
2025-02-11,Long Island Rail Road,247848,207948.8328448818,203120.6888888889,214643.48721605213
2025-02-12,Long Island Rail Road,235576,235274.18099767377,202940.8111111111,214821.57094018036
2025-02-13,Long Island Rail Road,243915,216383.9630072237,202896.6888888889,214877.48830657048
2025-02-14,Long Island Rail Road,233715,215898.0703363973,203968.63333333333,214978.4850798364
2025-02-15,Long Island Rail Road,105976,213101.47109950852,203830.53333333333,214981.2654512658
2025-02-16,Long Island Rail Road,93199,219433.96954803506,202126.05555555556,215071.80684892193
2025-02-17,Long Island Rail Road,101826,198590.8515264751,200361.66666666666,214946.21572532083
2025-02-18,Long Island Rail Road,243993,247857.3469931214,200163.86666666667,215440.625788843
2025-02-19,Long Island Rail Road,243335,200036.64146368124,200114.48888888888,215310.67583788178
2025-02-20,Long Island Rail Road,241345,215654.43375591902,200120.51111111112,214992.8134020027
2025-02-21,Long Island Rail Road,228844,215866.42902078404,201052.66666666666,215015.53916973513
2025-02-22,Long Island Rail Road,116852,215679.84302010122,201072.83333333334,215104.51778036437
2025-02-23,Long Island Rail Road,105060,216472.33133020994,199360.38888888888,215106.1162543775
2025-02-24,Long Island Rail Road,234816,220567.9433008376,199044.66666666666,215283.72129644756
2025-02-25,Long Island Rail Road,258241,210484.72849892254,198750.74444444446,214630.48851666588
2025-02-26,Long Island Rail Road,254446,217731.8600127502,200290.2,215192.95691013927
2025-02-27,Long Island Rail Road,249988,215006.85362156632,200365.4111111111,215293.8715795266
2025-02-28,Long Island Rail Road,241045,215570.37194846556,201390.13333333333,215191.6807714936
2025-03-01,Long Island Rail Road,124608,227258.54083425947,201476.82222222222,215277.4873948539
2025-03-02,Long Island Rail Road,90230,218325.0485700885,199808.54444444444,215309.2108386845
2025-03-03,Long Island Rail Road,227656,219329.27853171632,199376.45555555556,215361.73742330313
2025-03-04,Long Island Rail Road,257066,212008.42434849398,199403.5,215448.5917808787
2025-03-05,Long Island Rail Road,246143,216939.8121509369,199313.36666666667,215353.67381246414
2025-03-06,Long Island Rail Road,248999,220357.86286065276,199384.96666666667,215503.5288659333
2025-03-07,Long Island Rail Road,243527,219438.62408600864,200424.75555555554,215579.21351789535
2025-03-08,Long Island Rail Road,124078,213802.91369575512,200446.2111111111,215635.60411010476
2025-03-09,Long Island Rail Road,104989,217631.70538542166,198912.74444444446,215716.49100832661
2025-03-10,Long Island Rail Road,249300,220874.92544824266,198737.44444444444,215839.17115318542
2025-03-11,Long Island Rail Road,261433,214191.97022458777,198830.56666666668,215866.51781083742
2025-03-12,Long Island Rail Road,259006,217756.16154385617,198717.86666666667,215775.50370350629
2025-03-13,Long Island Rail Road,262786,215439.91972657607,198879.33333333334,215896.92379603296
2025-03-14,Long Island Rail Road,258621,217670.47604660725,199959.5888888889,215835.67136868194
2025-03-15,Long Island Rail Road,142839,218614.06518286583,200209.06666666668,215932.51037050842
2025-03-16,Long Island Rail Road,113968,214195.37589097128,198811.97777777776,216007.85450820194
2025-03-17,Long Island Rail Road,246824,219355.3377465353,198588.24444444446,216110.8624727318
2025-03-18,Long Island Rail Road,264924,217089.38418100704,198568.05555555556,216055.12501454234
2025-03-19,Long Island Rail Road,260031,218228.71369184344,198490.25555555554,216008.89335724144
2025-03-20,Long Island Rail Road,261511,219742.78235845204,198648.7111111111,216091.53306923903
2025-03-21,Long Island Rail Road,248037,219189.03516341723,199767.7111111111,216250.90242894134
2025-03-22,Long Island Rail Road,140466,218663.57628074122,199979.7888888889,216360.05541413545
2025-03-23,Long Island Rail Road,105102,225476.912685678,198330.97777777776,216407.3351067403
2025-03-24,Long Island Rail Road,242261,219141.51095430707,198669.35555555555,216353.1537188312
2025-03-25,Long Island Rail Road,265289,217353.58280476034,200648.2888888889,216748.37078405806
2025-03-26,Long Island Rail Road,265709,220303.48341945693,200928.01111111112,216780.37553333913
2025-03-27,Long Island Rail Road,261311,216428.36445501063,201002.47777777776,216555.60764236885
2025-03-28,Long Island Rail Road,246718,216386.20271553873,202193.57777777777,216673.0276381056
2025-03-29,Long Island Rail Road,148404,215512.72594115214,202429.7,216607.40015182132
2025-03-30,Long Island Rail Road,115125,213823.9793449815,200947.4,216547.86468967324
